snap,time_value,CloudCord_X,CloudCord_Y,CloudCord_Z,CloudVel_X,CloudVel_Y,CloudVel_Z,Peak_Density
120,1.2875,231.7097336311496,194.75071108638292,65.15869537498526,-0.6734475275720972,-5.512167542648586,2.030019197649675,8190.992981216427
115,1.225,231.9099591161083,195.20205277934878,65.01555226093927,-0.620777222162321,-5.517180671377795,2.083634732838197,6860.718867081249
110,1.1625,230.99529571502524,195.15526907871947,65.40816257686095,-0.4989847456133467,-5.42685367945483,2.1203804740289987,5969.450954188733
105,1.1375,231.08477888974926,195.3071485890457,65.39475593944312,-0.9283980774205971,-5.77755306674457,2.059269998654073,6091.3210290056595
100,1.0875000000000001,231.1058139086456,195.61414485528837,65.26416113206102,-0.8997671233672173,-5.722535308276118,2.136103092038269,6399.467899933849
095,1.0250000000000001,231.18726719755153,195.99708002513017,65.14308442879863,-0.8793649207464889,-5.704659091883545,2.223157978015366,6171.2279043978415
090,0.9625,231.29435623297567,196.35551649659521,65.00031524018388,-0.8718859118574782,-5.748394872569828,2.2410430417619085,4642.894928337932
085,0.9,231.32983560775992,196.71042100829996,64.98883128917399,-0.8315787195137501,-5.76491244519919,2.2790986751382873,3577.793199214507
080,0.8625,231.38247553160494,196.9536217664989,64.9064674030702,-0.8787561287404968,-5.871901265179332,2.195722432443657,3335.8978840088157
075,0.83125,231.41658492027295,197.16463084289862,64.82320946993894,-0.8726020180674522,-5.937553909888607,2.173952616822975,2860.5488692458325
070,0.775,230.9725117905696,197.4441716324868,64.09707864711027,-0.8461942036701856,-5.881845966574047,2.264162028922733,2238.975813545037
065,0.7125,231.24764527159135,198.02899948605307,63.37408991404271,-0.8546014026239231,-5.777175518310182,2.4052222320709644,4041.522436791441
060,0.65,230.9971786872981,198.6515494785236,62.7099005576743,-0.6234555990750311,-5.901837479924889,2.267148032161636,5720.136798671145
055,0.6062500000000001,230.87135004152796,199.0490858944052,62.54014461734988,-0.5899811389327362,-5.819318543195735,2.1729298670314754,5902.463291216285
050,0.5750000000000001,230.98101771520203,199.05997860586268,62.56719112941883,-0.5893884809630245,-5.802218070983792,2.1178951779371467,5749.349482791148
045,0.5437500000000001,230.9943773479478,199.24371014217562,62.51201915078386,-0.590044858384429,-5.818587418963742,2.167723857257143,5697.6577209252655
040,0.48750000000000004,231.03588856002315,199.5843528715813,62.43254983610335,-0.6110316707830002,-5.830333473060904,2.2106118527596244,6192.7204295381825
035,0.4375,231.06565622825474,199.88127902881493,62.34441499025379,-0.6009734559834313,-5.866056416570099,2.2137804220148265,5916.80708391495
030,0.375,231.0648953187144,200.3959460230539,62.26691413029074,-0.6127096068291276,-5.870678134131452,2.2383142007681176,5174.281989163563
025,0.3125,231.1928715055969,200.57413846870884,62.45426583161782,-0.6141516231147076,-5.905565432767679,2.219839652301488,5697.374832629191
020,0.25,231.1957448249429,200.8793855769083,62.29783407389232,-0.6854664649726929,-5.9511186091239425,2.259723528977954,5785.095086929025
015,0.1875,231.30201517815988,201.26850769175888,62.33799575751162,-0.6978817527859384,-5.936240902505794,2.3052473148384003,6733.5189424360815
010,0.125,231.2858866205992,201.610498532452,62.046247196240984,-0.7324955973670774,-5.978201643688518,2.30917870010043,6744.946222544495
005,0.0625,231.33163770620564,201.97759585082622,61.93409671170019,-0.7164309956987857,-5.9676109133431785,2.35097796612271,6359.59537954519
000,0.0,231.4204325514325,202.28045688667626,61.862752786615665,-0.7040817725168577,-5.9888207377261855,2.355245788393031,5748.062736989358
